ID,難易度,問題,解答,別答,意味
F0504,2,芋苗,ずいき,,サトイモの葉柄。干したものがいもがらで、食用にする。＝芋茎〈漢字ペディア〉
F0505,2,印度,いんど,,"#＝応帝亜
1.アジア南部インド半島の大部分を占める共和国。首都はニューデリー。
2.インド半島一帯の地域名。〈漢字ペディア〉"
F0506,2,隠処,かくれが,,"1.世間から逃れてかくれ住む家・場所。
2.陰になって見えない所。〈漢字ペディア〉"
F0507,2,于嗟,ああ,,驚きや嘆きを表す語。＝吁嗟〈漢字ペディア〉
F0508,2,吁嗟,ああ,,驚きや嘆きを表す語。＝于嗟〈漢字ペディア〉
F0509,2,雨疏,あまはけ,,雨水がとどこおらないでよく流れること。また、そのようにした所。＝雨捌〈漢字ペディア〉
F0510,2,雨虎,あめふらし,,アメフラシ科の軟体動物。磯にすむ。ナメクジに似るが大きく、体長約三〇（センチメートル）。さわると紫色の液を出すが毒はない。＝雨降〈漢字ペディア〉
F0511,2,烏賊,いか,,頭足類コウイカ目とツツイカ目の軟体動物の総称。近海に広く分布。あしが一〇本で円筒状。敵にあうと腹部から墨を出して逃げる。食用。＝墨魚、柔魚〈漢字ペディア〉
F0512,2,烏魯木斉,うるむち,,中国、新疆（シンキョウ）ウイグル自治区の区都。天山山脈の北麓（ホクロク）にあり、経済・文化・交通の要地。〈漢字ペディア〉
F0513,2,烏帽子,えぼし,,昔、元服した男子の用いた帽子の一種。現在では、神官の装束に見られる。〈漢字ペディア〉
F0514,2,烏豆,くろまめ,,ダイズの一種。豆の皮が黒いもの。正月料理などに用いる。＝黒豆〈漢字ペディア〉
F0515,2,烏樟,くろもじ,,クスノキ科の落葉低木。＝黒文字、鉤樟〈漢字ペディア〉
F0516,2,烏芋,くわい,,オモダカ科の多年草。＝慈姑〈漢字ペディア〉
F0517,2,烏玉,ぬばたま,,ヒオウギの種子。球形で黒く光沢がある。＝射干玉、野干玉、烏珠〈漢字ペディア〉
F0518,2,烏珠,ぬばたま,,ヒオウギの種子。球形で黒く光沢がある。＝射干玉、野干玉、烏玉〈漢字ペディア〉
F0519,2,齲歯,むしば,,口内の細菌が作り出した乳酸によって歯の組織が侵食される病気。また、その歯。＝齲、虫歯〈漢字ペディア〉
F0520,2,鬱金香,ちゅーりっぷ,,ユリ科の多年草。小アジア原産。春、花茎の先に赤・白・黄色などのつりがね形の花をつける。〈漢字ペディア〉
F0521,2,雲丹,うに,,アカウニ・バフンウニ・ムラサキウニの卵巣を塩と酒でつけた食品。〈漢字ペディア〉
F0522,2,雲母,きらら,,「雲母（ウンモ：花崗（カコウ）岩の中に含まれている、うすくはがれやすい六角板状の結晶。電気の絶縁体などに用いる。）」に同じ。〈漢字ペディア〉
F0523,2,頭垢,ふけ,,頭皮の角質細胞に分泌物が混じって乾燥し、うろこ状にはがれ落ちた白いもの。＝雲脂〈漢字ペディア〉
F0524,2,英吉利,いぎりす,,ヨーロッパ大陸の北西、大西洋上にあるグレート－ブリテン島とアイルランド島の北部、また付近の島々からなる立憲連合王国。首都はロンドン。＝諳厄里亜〈漢字ペディア〉
F0525,2,英倫,いんぐらんど,,イギリスのグレート－ブリテン島の中・南部を占める地方の名。同国の主要地域。＝英蘭土、諳厄里亜〈漢字ペディア〉
F0526,2,英蘭土,いんぐらんど,,イギリスのグレート－ブリテン島の中・南部を占める地方の名。同国の主要地域。＝英倫、諳厄里亜〈漢字ペディア〉
F0527,2,英斤,ぽんど,,ヤード－ポンド法の質量の単位。＝听、封、磅、封度〈漢字ペディア〉
F0528,2,封度,ぽんど,,ヤード－ポンド法の重量の単位。一（ポンド）は約四五三・六（グラム）。＝听、封、磅、英斤〈漢字ペディア〉
F0529,2,英里,まいる,,ヤード－ポンド法の距離の単位。一マイルは約一・六（キロメートル）。＝哩〈漢字ペディア〉
F0530,2,嬰児,みどりご,,生まれて間もない子ども。ちのみご。あかんぼう。＝緑児〈漢字ペディア〉
F0531,2,疫病,えやみ,,"1.流行病の昔の言い方。
2.おこり。マラリアのような熱病。＝瘧〈漢字ペディア〉"
F0532,2,疫病草,えやみぐさ,,リンドウの古名。＝瘧草〈漢字ペディア〉
F0533,2,益荒男,ますらお,,強く勇ましく、りっぱな男性。ますらおのこ。＝丈夫、大夫、⇔手弱女（たおやめ）〈漢字ペディア〉
F0534,2,丈夫,ますらお,,「丈夫（ジョウフ）」に同じ。＝益荒男〈漢字ペディア〉
F0535,2,腋臭,わきが,,わきのしたの汗が細菌の作用で不快な臭いを放つこと。また、その症状。腋気（エキキ）。＝狐臭、胡臭〈漢字ペディア〉
F0536,2,狐臭,わきが,,わきの下から不快なにおいを出す症状。腋臭症（エキシュウショウ）。＝腋臭、胡臭〈漢字ペディア〉
F0537,2,鯣烏賊,するめいか,,イカの一種。日本近海に分布。胴長は三〇（センチメートル）ほどで、胴の先にひし形のひれがある。刺身やするめ・塩辛などにする。〈漢字ペディア〉
F0538,2,越南,べとなむ,,インドシナ半島の東部にある社会主義共和国。主産業は農業で、特に米づくりが盛ん。首都はハノイ。〈漢字ペディア〉
F0539,2,円規,こんぱす,,円などを描くのに用いる製図用具。ぶんまわし。〈漢字ペディア〉
F0540,2,延縄,はえなわ,,一本の長い縄に、釣り針をたくさんつけた糸を垂らして魚をとる道具。〈漢字ペディア〉
F0541,2,塩汁,しょっつる,,イワシやハタハタを塩づけにして発酵させ、にじみ出た汁でつくった調味料。秋田特産。＝醢汁〈漢字ペディア〉
F0542,2,醢汁,しょっつる,,イワシやハタハタを塩づけにして発酵させ、にじみ出た汁でつくった調味料。秋田特産。＝塩汁〈漢字ペディア〉
F0543,2,煙草,たばこ,,"#＝莨
1.ナス科の多年草。温帯では一年草。南米原産。葉は先のとがった卵形で大きく、ニコチンを含む。
2.①の葉を乾燥させてきざみ、火をつけて煙を吸う嗜好（シコウ）品。〈漢字ペディア〉"
F0544,2,煙火,はなび,,火薬を玉にしたり、紙によりこんだりして火をつけ、光や音を楽しむもの。＝花火〈漢字ペディア〉
F0545,2,猿公,えてこう,,サルを擬人化した語。えてきち。〈漢字ペディア〉
F0546,2,猿麻桛,さるおがせ,,サルオガセ科の地衣類の総称。＝松蘿〈漢字ペディア〉
F0547,2,蝘蜓,とかげ,,トカゲ科の爬虫（ハチュウ）類の総称。＝蜥蜴、石竜子〈漢字ペディア〉
F0548,2,鴛鴦,おしどり,,"1.カモ科の鳥。水辺にすむ。雌は地味な灰褐色。雄はオレンジ色の飾り羽があり、美しい。雌雄の仲がよい。
2.夫婦仲のよいたとえ。〈漢字ペディア〉"
F0549,2,鼴鼠,もぐら,,モグラ科の哺乳（ホニュウ）動物の総称。＝土竜、鼴〈漢字ペディア〉
F0550,2,黶子,ほくろ,,皮膚の表面にできる、黒い小さな斑点（ハンテン）。＝黒子、黶〈漢字ペディア〉
F0551,2,嗚呼,ああ,,"1.何かに驚き・喜び・悲しみなどを感じたときに発する語。
2.対等または目下の人に対して軽く返事をする語。〈漢字ペディア〉"
F0552,2,欧羅巴,よーろっぱ,,六大州の一つ。ユーラシア大陸の北西部をなす半島状の大陸と島々。欧州。〈漢字ペディア〉
F0553,2,桜府,さくらめんと,,アメリカ合衆国カリフォルニア州の州都。農業・畜産が盛ん。〈漢字ペディア〉
F0554,2,桜桃,さくらんぼう,さくらんぼ,サクラの果実の総称。特に、セイヨウミザクラの果実。食用。さくらんぼ。〈漢字ペディア〉
F0555,2,鴨嘴獣,かものはし,,カモノハシ科の哺乳（ホニュウ）動物。オーストラリアにすむ原始的な動物。体長は約五〇（センチメートル）で、あしは短く水かきがある。卵で生まれ、乳で育つ。＝鴨嘴〈漢字ペディア〉
F0556,2,乙鳥,つばめ,,ツバメ科の鳥。＝烏衣、玄鳥、燕〈漢字ペディア〉
F0557,2,減上,めりかり,,音の高低。＝減り張り、乙甲〈漢字ペディア〉
F0558,2,下風,おろし,,山から吹き下ろす強い風。＝颪〈漢字ペディア〉
F0559,2,下枝,しずえ,,木の下のほうの枝。したえだ。したえ。⇔上枝（ほつえ）〈漢字ペディア〉
F0560,2,上枝,ほつえ,,木の上のほうの枝。はつえ。⇔下枝（しずえ）〈漢字ペディア〉
F0561,2,火酒,うぉっか,,ロシア原産のアルコール度の高い蒸留酒。オオムギ・ライムギ・トウモロコシなどを原料とする。〈漢字ペディア〉
F0562,2,火光,かぎろい,,"#＝陽炎
1.明け方、東の空にちらちら光る日の光。曙光（ショコウ）。
2.かげろう。〈漢字ペディア〉"
F0563,2,火傷,やけど,,火や熱湯などに触れて、皮膚などが傷つき炎症を起こすこと。また、その傷。＝焼傷、焼処〈漢字ペディア〉
F0564,2,加加阿,かかお,,アオギリ科の常緑高木。熱帯南アメリカの原産。幹に直接ウリ状の大きな実をつける。種子はココアやチョコレートの原料。〈漢字ペディア〉
F0565,2,加特力,かとりっく,,キリスト教の一派。カトリック教会。また、その信仰や信者。〈漢字ペディア〉
F0566,2,加奈陀,かなだ,,北アメリカ北部にある連邦共和国。国土は広いが大部分は寒冷地。公用語は英語とフランス語。首都はオタワ。〈漢字ペディア〉
F0567,2,加比丹,かぴたん,,"1.江戸時代、長崎の出島におかれたオランダ商館の館長。
2.江戸時代、日本に来た外国船の船長。〈漢字ペディア〉"
F0568,2,加州,かりふぉるにあ,,アメリカ合衆国の太平洋岸にある州。同国では人口が最も多い州で、農業や工業が盛ん。州都はサクラメント。〈漢字ペディア〉
F0569,2,可惜,あたら,あったら,もったいないことに。残念なことに。〈漢字ペディア〉
F0570,2,可成,なるべく,,できるだけ。なるたけ。〈漢字ペディア〉
F0571,2,可坊,べらぼう,,"#＝便乱坊、篦坊
1.ばかげているさま。また、程度がひどいさま。
2.人をあざけりののしる語。たわけ。あほう。〈漢字ペディア〉"
F0572,2,仮寝,うたたね,,寝るつもりもないのに、ついうとうとと寝ること。＝転た寝〈漢字ペディア〉
F0573,2,仮令,たとい,たとえ,かりに。もし。＝縦令〈漢字ペディア〉
F0574,2,花鶏,あとり,,アトリ科の小鳥。シベリアなどで繁殖し、秋に日本に渡来する。スズメよりやや大きく、頭と背は黒色、腹は白色。〈漢字ペディア〉
F0575,2,花魁,おいらん,,"1.遊郭で位の高い遊女。太夫（たゆう）。
2.遊女。女郎（ジョロウ）。〈漢字ペディア〉"
F0576,2,花魁草,おいらんそう,,クサキョウチクトウの別称。ハナシノブ科の多年草で、赤紫色などの花を多数つける。〈漢字ペディア〉
F0577,2,花仙,かいどう,,バラ科の落葉小高木。＝海棠、海紅〈漢字ペディア〉
F0578,2,花梨,かりん,,バラ科の落葉小高木。中国原産。春、淡紅色の花をつけ、楕円（ダエン）形で黄色い実を結ぶ。砂糖づけや果実酒にするほか、せき止めなどの薬にする。キボケ。〈漢字ペディア〉
F0579,2,花櫚,かりん,,マメ科の高木。東南アジア原産。材は紅褐色で美しく、細工物・建具などに用いる。カリンボク。〈漢字ペディア〉
F0580,2,花柏,さわら,,ヒノキ科の常緑高木。＝椹、弱檜〈漢字ペディア〉
F0581,2,花弁,はなびら,,花冠の各片。がくの内側にあって、めしべ・おしべを保護する。＝花片〈漢字ペディア〉
F0582,2,花瑠瑠,ほのるる,,アメリカ合衆国ハワイ州の州都。オアフ島南岸にある保養地で、太平洋の空と海の交通の要地。〈漢字ペディア〉
