ID,難易度,問題,語群,解答,別答,意味,出典
E0302,2,増長した軍隊は敗戦を免れない。,"[狐裘]蒙戎・吞刀[刮腸]
[肉袒]負荊・[驕兵]必敗",きょうへい,,"驕兵必敗（きょうへいひっぱい）
★「驕」は、おごりたかぶること。
★威を借り数をたのむような名ばかりの軍隊はいつの日か必ず戦いに敗れる意。
類：盛者必衰（じょうしゃひっすい）
「驕兵(ｷｮｳﾍｲ)は必ず敗(ﾔﾌﾞ)る」",＊『漢書-魏相伝』
E0303,2,物事の秩序が酷く乱れた状態。,"朝憲[紊乱]・[狂瀾]怒濤
右顧[左眄]・[澆季]末世",きょうらん,,"狂瀾怒濤／狂瀾怒涛（きょうらんどとう）
★「狂瀾」と「怒濤」は、荒れ狂う大波のこと。
類：疾風怒濤（しっぷうどとう）
類：暴風怒濤（ぼうふうどとう）",＊『徳富蘇峰-明治廿三年後の政治家の資格を論す･二』
E0304,2,良いものと悪いものが混在する。,"玉石[混淆]・[閻浮]檀金
千緒[万縷]・[槃根]錯節",こんこう,,"玉石混淆／玉石混交（ぎょくせきこんこう）
★「玉石」は、宝石と石ころで、良いものとつまらないもののたとえ。
★「混」と「淆」は、入りまじる意。
★玉と石が入りまじっていること。
類：玉石雑糅（ぎょくせきざつじゅう）
類：玉石同匱（ぎょくせきどうき）
類：玉石同架（ぎょくせきどうか）
類：牛驥同皁（ぎゅうきどうそう）",＊『抱朴子-外篇･尚博』
E0305,2,賢愚の別なく一所に入り交じる。,"[豕交]獣畜・附贅[懸疣]
[同衾]共枕・玉石[同匱]",どうき,,"玉石同匱（ぎょくせきどうき）
★「匱」は、ひつ、木箱の意。
★玉と石が同じ箱の中で交じり合う意。
類：玉石混淆（ぎょくせきこんこう）
類：玉石雑糅（ぎょくせきざつじゅう）
類：玉石在間（ぎょくせきざいかん）",＊『東方朔-七諫･謬諫』
E0306,2,心に蟠りがなく落ち着いたさま。,"虚静[恬淡]・虚無[縹緲]
明眸[皓歯]・意気[沮喪]",てんたん,,"虚静恬淡／虚静恬澹／虚静恬憺（きょせいてんたん）
★「虚静」は、心にわだかまりがなく、静かでやすらかなこと。
★「恬淡／恬澹／恬憺」は、あっさりとしてこだわらない意。
類：虚無恬淡（きょむてんたん）",＊『荘子-天道』
E0307,2,称賛したり非難したりすること。,"毀誉[褒貶]・喧喧[囂囂]
讒諂[面諛]・[遏悪]揚善",ほうへん,,"毀誉褒貶（きよほうへん）
★「毀」と「貶」は、そしる、または、けなすこと。
★「誉」と「褒」は、ほめることの意。
★ほめることとそしること。称賛と非難。",＊『町人囊･三』
E0308,2,夫婦仲や兄弟仲の良いたとえ。,"左提[右挈]・[琴瑟]相和
煮豆[燃萁]・[鵲巣]鳩居",きんしつ,,"琴瑟相和（きんしつそうわ）
★「瑟」は、大形の琴のこと。
★琴と瑟は、合奏すると音色がよく調和することからいう。
類：琴瑟調和（きんしつちょうわ）
類：比翼連理（ひよくれんり）
類：関関雎鳩（かんかんしょきゅう）
類：琴瑟之和（きんしつのわ）
「琴瑟(ｷﾝｼﾂ)相(ｱｲ)和(ﾜ)す」",＊『詩経-小雅･常棣』
E0309,2,非常に苦労して心を砕き悩ます。,"煮豆[燃萁]・[前倨]後恭
満身[創痍]・苦心[惨憺]",さんたん,,"苦心惨憺／苦心惨澹（くしんさんたん）
★「苦心」は、心をくだいて考えること。
★「惨憺」は、心を痛めるさま。
類：意匠惨澹（いしょうさんたん）
類：焦唇乾舌（しょうしんかんぜつ）
類：彫心鏤骨（ちょうしんるこつ）
類：粒粒辛苦（りゅうりゅうしんく）",＊『中江兆民-続一年有半･一』
E0310,2,容貌が痩せ衰えて生気がないさま。,"形容[枯槁]・[行尸]走肉
[荒瘠]斥鹵・鞠躬[尽瘁]",ここう,,"形容枯槁（けいようここう）
★「形容」は、顔かたち･容貌のこと。
★「枯槁」は、草木が枯れる、転じてやつれる、生気がない意。",＊『戦国策-秦策』
E0311,2,様々な奇異な様子に変化すること。,"[黄粱]一炊・異聞[奇譚]
桑田[滄海]・[譎詭]変幻",けっき,,"譎詭変幻（けっきへんげん）
★「譎詭」は、いつわり欺く意に用いることが多いが、ここでは不思議で珍しいこと、またいろいろと変化すること。",＊『斎藤拙堂-下岐蘇川記』
E0312,2,節操が堅く、高踏的なこと。,"頑廉[懦立]・[挙棊]不定
[狷介]孤高・[孤陋]寡聞",けんかい,,"狷介孤高（けんかいここう）
★「狷介」は、自己を固く守って協調性に乏しいこと。
★「孤高」は、孤独で世俗に超然としている意。
類：狷介孤独（けんかいこどく）
類：孤独狷介（こどくけんかい）
類：狷介不屈（けんかいふくつ）
類：狷介固陋（けんかいころう）
類：頑迷固陋（がんめいころう）
類：風岸孤峭（ふうがんこしょう）
類：狷介孤独（けんかいこどく）",＊『亀井勝一郎-美術遍歴』
E0313,2,人と相容れず妥協を嫌うさま。,"狷介[固陋]・[金甌]無欠
剛毅[朴訥]・被髪[佯狂]",ころう,,"狷介固陋（けんかいころう）
★「狷介」は、かたく自分を守って人と相容れないこと。
★「固陋」は、視野が狭くてかたくななこと。
類：狷介孤高（けんかいここう）
類：狷介孤独（けんかいこどく）
類：小心狷介（しょうしんけんかい）
類：頑迷固陋（がんめいころう）",＊『不明』
E0314,2,束縛を受けず、他と妥協しない。,"尾大[不掉]・厳塞[要徼]
狷介[不羈]・高牙[大纛]",ふき,,"狷介不羈（けんかいふき）
★「狷介」は、かたく自己を守って、協調性に乏しいこと。
★「不羈」は、束縛できないこと。",＊『藤島武二-画室の言葉』
E0315,2,大勢の人が喚き騒ぐさま。,"[蟬噪]蛙鳴・侃侃[諤諤]
喧喧[囂囂]・[嘔啞]嘲哳",ごうごう,,"喧喧囂囂（けんけんごうごう）
★「喧喧」と「囂囂」は、やかましい･騒がしい意。",＊『木下尚江-火の柱･一四』
E0316,2,言うこととやることが一致しない。,"常備[不懈]・[参差]錯落
言行[齟齬]・[蕩佚]簡易",そご,,"言行齟齬（げんこうそご）
★「言行」は、口で言うことと行うこと。
★「齟齬」は、かみあわない、くいちがう意。
類：言行相反（げんこうそうはん）
類：口是心非（こうぜしんひ）",＊『福沢諭吉-学問のすゝめ』
E0317,2,一か八かの大勝負をする。,"乾坤[一擲]・魂飛[魄散]
[緊褌]一番・[猿猴]取月",いってき,,"乾坤一擲（けんこんいってき）
★「乾」は、天。
★「坤」は、地。
★「一擲」は、さいころを投げる意。
★天下のかけた、のるかそるかの大ばくちのことをいう。
類：一擲乾坤（いってきけんこん）",＊『韓愈-過鴻溝』
E0318,2,婀娜っぽい体相や容貌。,"[侈衣]美食・[霓裳]羽衣
[姸姿]艶質・[霧鬢]風鬟",けんし,,"姸姿艶質／妍姿艶質（けんしえんしつ）
★「姸」と「艶」は、なまめかしい、あでやかの意。
★「艶質」は、あでやかな生まれつきのこと。",＊『白居易-李夫人』
E0319,2,大いに喜び迎え入れた。,"亮遺[巾幗]・[大衾]長枕
九仞[一簣]・[阮籍]青眼",げんせき,,"阮籍青眼（げんせきせいがん）
★「阮籍」は、三国時代の魏の人で、竹林の七賢の一人。老壮の学を好み、世俗を白眼視した。
★阮籍は青い目と白い目の使い分けが上手く、気に入った人は青眼で迎え、世俗の気に入らない人は白眼で応対したという故事から。
類：白眼青眼（はくがんせいがん）",＊『蒙求-阮籍青眼』
E0320,2,自分の妻を謙遜していう。,"[荊棘]叢裏・縞衣[綦巾]
[厥角]稽首・衣錦[尚絅]",ききん,,"縞衣綦巾（こういききん）
★「縞衣」は、染めていない白い色の薄絹の衣。
★「綦巾」は、よもぎ色(青色に白味を佩びたもの)の佩巾(ﾊｲｷﾝ)。
★「縞衣」は男性の服、「綦巾」は女性の服ともいい、「縞衣綦巾」で未婚の女性の質素な服ともいい異説が多い。",＊『詩経-鄭風･出其東門』
E0321,2,悔やんでも間に合わない。,"一望[無垠]・後悔[噬臍]
[蹉跎]白髪・懸崖[勒馬]",ぜいせい,,"後悔噬臍／後悔噬斉（こうかいぜいせい）
★「噬臍」は、へそをかむこと。
★口はへそまで届かないことからどうにもならない、不可能の意。
「後悔、臍(ﾎｿﾞ)を噬(ｶ)む」",＊『春秋左氏伝-荘公六年』
E0322,2,きわめて贅沢で煌びやかなさま。,"華亭[鶴唳]・豪華[絢爛]
[磊磊]落落・[琴瑟]相和",けんらん,,"豪華絢爛（ごうかけんらん）
★「豪華」は、贅沢で華やかなこと。
★「絢爛」は、目がくらむほど美しい意。
類：絢爛豪華（けんらんごうか）
類：絢爛華麗（けんらんかれい）
類：錦繡綾羅（きんしゅうりょうら）",＊『火野葦平-赤い国の旅人･四月三〇日』
E0323,2,結果や効き目が瞬時に現れるさま。,"一縷[千鈞]・画脂[鏤氷]
効果[覿面]・[矯枉]過直",てきめん,,"効果覿面（こうかてきめん）
★「覿面」は、目の当たりにはっきりと見ることをいう。
★すぐに効果や結果が出ること。
類：天罰覿面（てんばつてきめん）",＊『三島由紀夫-仮面の告白』
E0324,2,よい匂いがあたり一面に漂う様子。,"香気[芬芬]・[満腔]春意
和気[藹藹]・[飛絮]漂花",ふんぷん,,"香気芬芬（こうきふんぷん）
★「芬芬」は、香りが高いこと。
類：香気馥郁（こうきふくいく）",＊『不明』
E0325,2,教養がなく、存在価値のない者。,"[槁木]死灰・槁項[黄馘]
[行尸]走肉・[舐痔]得車",こうし,,"行尸走肉（こうしそうにく）
★「尸」は、しかばね。
★歩くしかばねと、魂のない走る肉体の意から。
類：酒囊飯袋（しゅのうはんたい）
類：飲食之人（いんしょくのひと）",＊『拾遺記-六』
E0326,2,難しく読みにくい文章をいう。,"鉤章[棘句]・筆力[扛鼎]
繁劇[紛擾]・子墨[兎毫]",きょくく,,"鉤章棘句／鈎章棘句（こうしょうきょくく）
★「鉤章」は、釣り針のようにひっかかりのある文章。
★「棘句」は、とげのある句。",＊『韓愈-貞曜先生墓誌銘』
E0327,2,非常に評判のよいさま。,"依怙[贔屭]・非難[囂囂]
好評[嘖嘖]・筆削[褒貶]",さくさく,,"好評嘖嘖（こうひょうさくさく）
★「嘖嘖」は、口々に言いはやすさまをいう。
類：名声嘖嘖（めいせいさくさく）
類：名声赫赫（めいせいかくかく）",＊『菊池寛-話の屑籠』
E0328,2,活気や意欲、また情味のない者。,"[槁木]死灰・[浅斟]低唱
翫歳[愒日]・[行尸]走肉",こうぼく,,"槁木死灰（こうぼくしかい）
★体は枯れ木（槁木）のように、心は火の気のない灰（死灰）のように、身も心も活気がなく、なんの働きも起こさないさま。
類：枯木冷灰（こぼくれいかい）
類：枯木寒厳（こぼくかんがん）
類：枯木死灰（こぼくしかい）
「形は槁木(ｺｳﾎﾞｸ)の如く、心は死灰の如し」",＊『荘子-斉物論』
E0329,2,小さいうちに災いは取り除くべき。,"[折檻]諫言・茅屋[采椽]
毫毛[斧柯]・倒載[干戈]",ふか,,"毫毛斧柯（ごうもうふか）
★「毫毛」は、細い毛のことから、芽生え時の小さな木にたとえる。
★「斧柯」は、斧の柄のこと。
★芽生えの小さいときに抜き取らないと、やがて倒すのに斧が必要なほどの大木になってしまうという意から。",＊『戦国策-魏策』
E0330,2,博学多聞であること。,"[緇林]杏壇・桃李[成蹊]
区聞[陬見]・[洽覧]深識",こうらん,,"洽覧深識（こうらんしんしき）
★「洽覧」は、あまねく見る。
★「深識」は、知識が広く深い意。
類：博聞多識（はくぶんたしき）
類：博学洽聞（はくがくこうぶん）
類：博覧強識（はくらんきょうしき）",＊『晋書-束晢伝』
E0331,2,人生栄華のはかないことのたとえ。,"[黄粱]一炊・夙夜[夢寐]
[超軼]絶塵・雕虫[篆刻]",こうりょう,,"黄粱一炊（こうりょういっすい）
★粱飯(ｱﾜﾒｼ)を炊(ｶｼ)ぐほどの短い時間の意。
類：一枕の黄粱（いっちんのこうりょう）
類：黄粱之夢（こうりょうのゆめ）
類：一炊之夢（いっすいのゆめ）
類：邯鄲之枕（かんたんのまくら）
類：邯鄲之夢（かんたんのゆめ）
類：一場の春夢（いちじょうのしゅんむ）",＊『枕中記』
E0332,2,一人ぼっちで寂しげなさま。,"[鰥寡]孤独・風岸[孤峭]
[跫音]空谷・孤影[悄然]",しょうぜん,,"孤影悄然／孤影蕭然（こえいしょうぜん）
★「孤影」は、一人だけの寂しそうな姿。
★「悄然」は、しおれて元気がない意。
類：孤影孑然（こえいげつぜん）
類：孤影寥寥（こえいりょうりょう）",＊『尾崎士郎-人生劇場』
E0333,2,優柔不断なさま。,"苟且[偸安]・[恫疑]虚喝
疑雲[猜霧]・狐疑[逡巡]",しゅんじゅん,,"狐疑逡巡／狐疑逡循（こぎしゅんじゅん）
★「狐疑」は、疑い深い狐のように決心がつかない様子のこと。
★「逡巡」は、ためらって進まない意。
類：右顧左眄（うこさべん）
類：遅疑逡巡（ちぎしゅんじゅん）
類：首鼠両端（しゅそりょうたん）
類：瞻前顧後（せんぜんこご）
類：狐疑不決（こぎふけつ）",＊『二葉亭四迷-其面影･七七』
