ID,難易度,問題,解答,別答,意味
A0591,2,馬楝,ばれん,,"木版画の版木に紙を当て、上からこする道具。〈漢字源〉
木版刷りの用具。平らな円形の芯(ｼﾝ)を竹皮で包んだもので、版木にのせた紙の上をこする。≒馬連〈漢字ペディア〉"
A0592,2,瑕瑾,かきん,,"きず。欠点。短所。〈漢字ペディア〉
欠点。〈漢字源〉
きず。過失。≒瑕釁〈字通〉"
A0593,2,檻猿,かんえん,,"自由が利かないもののたとえ。〈漢字源〉
★籠鳥(ﾛｳﾁｮｳ)…檻猿思いどおりに生きることのできない、自由を奪われた境遇のたとえ。かごの中の鳥と、おりの中のサルの意から。〈漢字ペディア〉"
A0594,2,躬行,きゅうこう,,"自分で実際に行動する。実践する。≒力行〈新漢和大字典〉
みずから実行すること。〈大辞泉〉
自分から実際に行うこと。〈漢字ペディア〉
★率先(ｿｯｾﾝ)躬行…人の先に立って、自ら実践すること。≒実践躬行、率先垂範、率先励行〈漢字ペディア〉"
A0595,2,顫動,せんどう,,"小刻みにふるえ動くこと。〈大辞泉〉
ふるわす。〈字通〉
寒さや恐れのために、小刻みにふるえて動くこと。〈漢字ペディア〉"
A0596,2,鬩牆,げきしょう,,"内輪もめ。兄弟げんか。〈大辞泉〉
兄弟げんか。うちわもめ。〈漢字ペディア〉"
A0597,2,凜冽,りんれつ,,"寒気が厳しく身にしみ入るさま。≒凜烈〈漢字ペディア〉
寒さの極度にきびしいさま。〈漢字源〉"
A0598,2,啾啾,しゅうしゅう,,"鳥･虫･獣や女･子ども･亡霊などが細い声でなく声の形容。〈漢字源〉
1.鳥･虫･馬･猿などが鳴く声。
2.鈴･笛などの鳴る音。
3.すすり泣く声。〈漢辞海〉"
A0599,2,醵金,きょきん,,"なんらかの目的で必要な金銭を出し合うこと。また、その金銭。≒拠金〈漢字ペディア〉
1.金銭を出し合って飲食する。
2.ある物事をするために金銭を出し合う。〈新漢和大字典〉"
A0600,2,拋擲,ほうてき,,"投げやりにする。うち捨てる。〈漢字源〉
なげうつこと。ほうってしまうこと。うち捨てること。顧みないこと。≒放棄〈漢字ペディア〉"
A0601,2,轗軻,かんか,,"世間に認められないこと。志を得ないこと。〈大辞泉〉
1.車の行き悩むさま。
2.事の思うように運ばないさま。
3.人の志を得ないさま。〈新漢和大字典〉
1.道が平坦でないさま。
2.志を得られないこと。世に入れられず不遇なこと。≒坎軻〈漢字ペディア〉"
A0602,2,啐啄,そったく,,"1.禅宗で、導く師家(ｼｹ)と修行者との呼吸がぴたりと合うこと。
2.またとない好機。〈大辞泉〉
卵の中の雛が中からつつき、母鶏が外からつつく。呼吸が合う。〈字通〉
★啐啄同時(ﾄﾞｳｼﾞ)…禅で、機が熟して悟りを開こうとしている弟子に師がすかさず教示を与えて悟りの境地に導くこと。〈大辞林〉"
A0603,2,釉薬,ゆうやく,,"陶磁器を作るときに塗るうわぐすり。〈新漢和大字典〉
「釉(ｳﾜｸﾞｽﾘ)」に同じ。〈大辞泉〉"
A0604,2,篳篥,ひちりき,ひつりつ,"管楽器の一つ。ぴりぴりと、耳をさすような甲高い音を出す。〈漢字源〉
雅楽の管楽器。奈良初期に中国から伝来した縦笛の一種。現在のものは、長さ6寸(約18cm)の竹管の表に7孔、裏に2孔をあけ、上端に蘆(ｱｼ)製の舌を挿入したもの。音は強く、哀調を帯びる。〈大辞泉〉
奈良時代に中国より伝来した、雅楽用の管楽器。竹製のたて笛で、表に七つ、裏に二つの指穴があり、縦に構えて吹く。音色は哀調を帯びて高い。〈漢字ペディア〉"
A0605,2,先妣,せんぴ,,"先孝に対して、死んだ母。亡母。〈漢字源〉
亡き母。⇔先考〈漢字ペディア〉"
A0606,2,管鮑,かんぽう,,★管鮑の交わり…利害を超えた親密な友情、交際のこと。〈漢字ペディア〉
A0607,2,棕櫚,しゅろ,,"ヤシ科の常緑高木。まっすぐな幹をしている。幹の毛で、ほうきや縄などを作る。〈漢字源〉
ヤシ科の常緑高木。枝はなく、幹の頂上に長い柄を持ち深く裂けた大きな葉を放射状につける。初夏、黄色の小花を多数つけ、球形の実を結ぶ。幹は建材に、幹の毛で縄やほうきなどを作る。≒棕梠〈漢字ペディア〉"
A0608,2,茴香,ういきょう,,セリ科の多年草。南ヨーロッパ原産。独特な芳香がある。夏、枝先に黄色い小花を多数つける。実は香味料・薬用・香油などにする。フェンネル。〈漢字ペディア〉
A0609,2,斧鉞,ふえつ,,"1.おのと、まさかり。
2.文章に手を入れて直すこと。添削。
3.重い刑罰。重刑。
4.昔、中国の刑具。君主が出征する将軍に統率のしるしとして渡したもの。転じて、兵器、また征伐をいう。〈大辞泉〉
1.おのとまさかり。
2.転じて、重い刑罰。
3.征伐。〈漢字源〉
おのとまさかり。〈漢字ペディア〉
★斧鉞を加える･･･文章に手を入れる。添削する。〈大辞林〉"
A0610,2,橋頭堡,きょうとうほ,,"1.橋を守るため築く堡塁(ﾎｳﾙｲ:とりで)。
2.上陸や渡河をする部隊を守り、また攻撃の足場とする上陸地点や対岸の拠点。
3.物事をするときの足がかり。〈大辞林〉
1.橋を守るため橋のたもとに築く陣地。
2.川や海から敵地に上陸するとき、そこを作戦・攻撃の拠点とする対岸の陣地。
3.勢力拡大のよりどころ。足場。〈漢字ペディア〉"
A0611,2,輾転,てんてん,,"1.ころがること。回転すること。
2.寝返りを打つこと。
3.巡り移ること。
4.くるくる変わって一定しないこと。〈大辞林〉
≒展転
1.車輪が回転すること。
2.不安や悩みのために、眠れずに寝返りを打つこと。〈漢字ペディア〉
★輾転反側…思い悩んで眠れず、何度も寝返りを打つこと。≒展転反側〈漢字ペディア〉"
A0612,2,彝倫,いりん,,"人として常に守るべき道理。〈漢字源〉
人として守るべき不変の道。常に守るべき道理･倫理。〈漢字ペディア〉"
A0613,2,万籟,ばんらい,,"この世にあるすべてのものが発する音･響き。〈漢字源〉
万物のひびき。〈字通〉
風に吹かれて、さまざまなものが立てる物音。風に鳴る音。≒衆籟〈漢字ペディア〉"
A0614,2,追儺,ついな,,"(国)大晦日の夜に行われる朝廷の年中行事の一。〈漢字源〉
おにやらい。〈字通〉
昔、宮中で大みそかの夜、疫病の悪鬼を追い払った儀式。節分の豆まきは、このなごり。〈漢字ペディア〉
★「追儺」で「おにやらい」とも読む。"
A0615,2,鍾馗,しょうき,,"中国で、魔を除くという神。日本ではその像を端午の節句に飾る。〈漢字ペディア〉
★鍾馗大臣(ﾀﾞｲｼﾞﾝ)の棚(ﾀﾅ)から落(ｵ)ちたよう…いばっていた者がしくじって、面目まるつぶれでみじめなさま。〈故事俗信ことわざ大辞典〉"
A0616,2,諡号,しごう,,"貴人･僧侶などに、その死後、生前の行いを尊んで贈る名。贈り名。〈大辞泉〉
「諡(ｵｸﾘﾅ)」に同じ。〈漢字ペディア〉"
A0617,2,花卉,かき,,"1.花の咲く草。
2.観賞するために栽培する植物。〈漢字ペディア〉"
A0618,2,耕耘,こううん,,田畑をたがやし除草をすること。〈漢字ペディア〉
A0619,2,布帛,ふはく,,"木綿と絹。転じて、織物や布地。〈漢字ペディア〉
1.麻･木綿などの布と絹織物。
2.織物の総称。きれ地。〈大辞泉〉"
A0620,2,敷衍,ふえん,,"おし広げ、行き渡らせること。転じて、わかりやすい言葉で詳しく説明すること。≒布衍〈漢字ペディア〉
1.しきのべる。物事の及ぶ範囲を広げていきわたらせること。
2.意味などを推し広め、他の者にも及ぼして説明すること。≒敷演、≒布衍〈漢字源〉"
A0621,2,瘢痕,はんこん,,創傷や潰瘍(ｶｲﾖｳ)などが治ったあとに残るあと。傷あと。〈漢字ペディア〉
A0622,2,稟請,りんせい,ひんせい,"申し上げて請求すること。≒申請〈漢字ペディア〉
上役や上部機関などに申し出て請求すること。申請。〈大辞泉〉"
A0623,2,稼穡,かしょく,,"穀物の植えつけと刈り取り。農業。≒耕作、農作、農事〈漢字ペディア〉
1.作物の植え付けと、取り入れ。
2.農作業。
3.農作物。〈漢辞海〉"
A0624,2,謇諤,けんがく,,"直言する。〈字通〉
はばからずありのままに言う。〈新漢和大字典〉
★謇諤の節(ｾﾂ)･･･ありのままにいってへつらわない節操。〈新漢和大字典〉"
A0625,2,吮疽,せんそ,せんしょ,"できものをすう。〈字通〉
★吮疽の仁(ｼﾞﾝ)･･･大将が部下の兵士を手厚くいたわること。〈漢字ペディア〉"
A0626,2,瀦溜,ちょりゅう,,"水などがたまること。また、ためること。≒貯留〈大辞泉〉
水がたまること。水をためること。また、そのところ。≒瀦留、貯水〈漢字ペディア〉"
A0627,2,夐絶,けいぜつ,,"かけ隔たる。遥かに異なる。〈字通〉
1.高く、あるいは遠く隔たっているさま。
2.超絶したさま。〈漢辞海〉"
A0628,2,跛行,はこう,,"1.片足をひきずるようにして歩くこと。
2.つりあいのとれていない状態のまま、物事が進行していくこと。〈大辞泉〉
1.片足が不自由で、引きずるように歩くこと。
2.物事がつりあいのとれない状態で進むこと。〈漢字ペディア〉"
A0629,2,焼燬,しょうき,,"やく。やける。〈字源〉
焼きつくすこと。〈漢字ペディア〉"
A0630,2,倦憊,けんぱい,,"物事にあきて疲れること。〈大辞泉〉
あきてつかれる。〈漢字源〉
うみ疲れること。倦罷(ｹﾝﾋﾟ)。〈新大字典〉
あきて疲れること。≒倦疲〈漢字ペディア〉"
A0631,2,褫魄,ちはく,,"心をうばう。驚かして意気を失わせること。〈新漢和大字典〉
たましいをうばうこと。心を驚かすこと。〈漢字ペディア〉"
A0632,2,駑駘,どたい,,"1.のろい馬。
2.転じて、才能が劣っていること。また、その人。〈大辞林〉
駄馬。〈字通〉
≒駑馬
1.のろいウマ。鈍いウマ。
2.鈍才。劣った人。〈漢字ペディア〉"
A0633,2,虹霓,こうげい,,"にじ。≒虹蜺〈漢字源〉
にじ。〈漢字ペディア〉
★昔、にじを雌雄と考え、雄を｢虹｣、雌を｢霓･蜺｣といった。降雨の前兆とされる。（｢蜺｣は漢検対象外）〈漢字源〉"
A0634,2,賛襄,さんじょう,,"助力して、事をなしとげさせる。〈新漢和大字典〉
たすけて成さしめる。〈字通〉
君徳をたすけてその治を成す。〈字源〉"
A0635,2,禳禱,じょうとう,,"神を祭って、幸いを祈る。〈漢辞海〉
神をまつって災いをはらい、幸いを祈ること。〈新漢和大字典〉"
A0636,2,槽櫪,そうれき,,"馬のかいばおけ。転じて、馬小屋。〈漢字源〉
かいばおけ。転じて、馬小屋。〈漢字ペディア〉"
A0637,2,鵝鴨,がおう,,"1.ガチョウと、アヒル。ともに水鳥。
2.人相見の用語で、右ほおの中央のやや下、口の横のあたり。〈新漢和大字典〉"
A0638,2,鞫訊,きくじん,,"≒鞠訊
罪人を問い詰めて調べる。〈漢字源〉
罪を調べ問いただすこと。鞠問。〈大辞泉〉
罪を取り調べてただすこと。≒鞠問〈漢字ペディア〉"
A0639,2,新禧,しんき,,"新年の喜び。〈字源〉
新年の喜び。〈漢字ペディア〉
★敬頌新禧(ｹｲｼｮｳｼﾝｷ)･･･賀詞の一つ。うやうやしく新年のよろこびをおたたえ申し上げます。"
A0640,2,鄒魯,すうろ,,"1.孔子と孟子のこと。
2.孔子･孟子の教えのこと。〈漢字源〉
★鄒魯の学(ｶﾞｸ)…孔孟の学。儒学。〈大辞泉〉"
A0641,2,紛紜,ふんうん,,"1.複雑に入りまじるさま。
2.盛んなさま。〈漢字源〉
盛んにして乱れるさま。〈字通〉
1.物事の入り乱れていること。事がもつれること。また、その乱れ。もめごと。ごたごた。
2.物事が入り乱れるさま。〈大辞泉〉
物事が入り乱れるさま。また、もめ事。ごたごた。〈漢字ペディア〉"
